date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-08-03,AA,0,NA,7598,NA,NA,NA,3.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-04,AA,0,NA,7598,NA,NA,NA,3.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-05,AA,24,NA,7622,NA,NA,NA,3.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-06,AA,1,NA,7623,NA,NA,NA,99.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-07,AA,0,NA,7623,NA,NA,NA,204.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-08,AA,0,NA,7623,NA,NA,NA,325,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-09,AA,669,NA,8292,NA,NA,NA,399.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-10,AA,736,NA,9028,NA,NA,NA,462.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-11,AA,845,NA,9873,NA,NA,NA,462.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-12,AA,544,NA,10417,NA,NA,NA,462.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-13,AA,441,NA,10858,NA,NA,NA,505.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-14,AA,0,NA,10858,NA,NA,NA,400.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-15,AA,0,NA,10858,NA,NA,NA,282.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-16,AA,973,NA,11831,NA,NA,NA,204.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-17,AA,0,NA,11831,NA,NA,NA,157.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-18,AA,20,NA,11851,NA,NA,NA,157.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-19,AA,0,NA,11851,NA,NA,NA,157.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-20,AA,110,NA,11961,NA,NA,NA,19.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-21,AA,0,NA,11961,NA,NA,NA,22.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-22,AA,0,NA,11961,NA,NA,NA,20,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-23,AA,6,NA,11967,NA,NA,NA,23.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-24,AA,24,NA,11991,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-25,AA,0,NA,11991,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-26,AA,22,NA,12013,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-27,AA,58,NA,12071,NA,NA,NA,14.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-28,AA,0,NA,12071,NA,NA,NA,12,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-29,AA,0,NA,12071,NA,NA,NA,12.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-30,AA,0,NA,12071,NA,NA,NA,10.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-08-31,AA,4,NA,12075,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-01,AA,2,NA,12077,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-02,AA,12,NA,12089,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-03,AA,1,NA,12090,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-04,AA,0,NA,12090,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-05,AA,0,NA,12090,NA,NA,NA,13.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-06,AA,1,NA,12091,NA,NA,NA,13.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-07,AA,4,NA,12095,NA,NA,NA,21.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-08,AA,75,NA,12170,NA,NA,NA,21.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-09,AA,13,NA,12183,NA,NA,NA,21.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-10,AA,60,NA,12243,NA,NA,NA,24,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-11,AA,0,NA,12243,NA,NA,NA,24,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-12,AA,0,NA,12243,NA,NA,NA,15,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-13,AA,16,NA,12259,NA,NA,NA,13.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-14,AA,4,NA,12263,NA,NA,NA,11,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-15,AA,12,NA,12275,NA,NA,NA,11,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-16,AA,0,NA,12275,NA,NA,NA,11,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-17,AA,45,NA,12320,NA,NA,NA,8.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-18,AA,0,NA,12320,NA,NA,NA,8.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-19,AA,0,NA,12320,NA,NA,NA,8.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-20,AA,0,NA,12320,NA,NA,NA,10,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-21,AA,0,NA,12320,NA,NA,NA,8.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-22,AA,14,NA,12334,NA,NA,NA,8.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-23,AA,11,NA,12345,NA,NA,NA,8.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-24,AA,35,NA,12380,NA,NA,NA,9.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-25,AA,0,NA,12380,NA,NA,NA,12.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-26,AA,0,NA,12380,NA,NA,NA,11,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-27,AA,9,NA,12389,NA,NA,NA,9.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-28,AA,19,NA,12408,NA,NA,NA,6.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-29,AA,3,NA,12411,NA,NA,NA,6.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-09-30,AA,0,NA,12411,NA,NA,NA,6.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-01,AA,15,NA,12426,NA,NA,NA,5.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-02,AA,0,NA,12426,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-03,AA,0,NA,12426,NA,NA,NA,4.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-04,AA,0,NA,12426,NA,NA,NA,4.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-05,AA,1,NA,12427,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-06,AA,18,NA,12445,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-07,AA,0,NA,12445,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-08,AA,49,NA,12494,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-09,AA,0,NA,12494,NA,NA,NA,12.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-10,AA,0,NA,12494,NA,NA,NA,9.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-11,AA,0,NA,12494,NA,NA,NA,9.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-12,AA,20,NA,12514,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-13,AA,0,NA,12514,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-14,AA,0,NA,12514,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-15,AA,11,NA,12525,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-16,AA,0,NA,12525,NA,NA,NA,1.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-17,AA,0,NA,12525,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-18,AA,0,NA,12525,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-19,AA,0,NA,12525,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-20,AA,8,NA,12533,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-21,AA,0,NA,12533,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-22,AA,0,NA,12533,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-23,AA,0,NA,12533,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-24,AA,0,NA,12533,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-25,AA,0,NA,12533,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-26,AA,0,NA,12533,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-27,AA,0,NA,12533,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-28,AA,0,NA,12533,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-29,AA,0,NA,12533,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-30,AA,0,NA,12533,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-10-31,AA,0,NA,12533,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-01,AA,0,NA,12533,NA,NA,NA,3,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-02,AA,0,NA,12533,NA,NA,NA,7,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-03,AA,0,NA,12533,NA,NA,NA,7,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-04,AA,21,NA,12554,NA,NA,NA,7,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-05,AA,28,NA,12582,NA,NA,NA,7,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-06,AA,0,NA,12582,NA,NA,NA,7,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-07,AA,0,NA,12582,NA,NA,NA,7,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-08,AA,0,NA,12582,NA,NA,NA,4,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-09,AA,0,NA,12582,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-10,AA,0,NA,12582,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-11,AA,0,NA,12582,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-12,AA,0,NA,12582,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-13,AA,0,NA,12582,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-14,AA,0,NA,12582,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-15,AA,0,NA,12582,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-16,AA,0,NA,12582,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-17,AA,0,NA,12582,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-18,AA,20,NA,12602,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-19,AA,0,NA,12602,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-20,AA,0,NA,12602,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-21,AA,0,NA,12602,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-22,AA,0,NA,12602,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-23,AA,0,NA,12602,NA,NA,NA,3,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-24,AA,0,NA,12602,NA,NA,NA,3,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-25,AA,0,NA,12602,NA,NA,NA,3,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-26,AA,21,NA,12623,NA,NA,NA,5.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-27,AA,0,NA,12623,NA,NA,NA,5.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-28,AA,0,NA,12623,NA,NA,NA,5.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-29,AA,19,NA,12642,NA,NA,NA,5.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-11-30,AA,0,NA,12642,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-01,AA,0,NA,12642,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-02,AA,0,NA,12642,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-03,AA,28,NA,12670,NA,NA,NA,7.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-04,AA,0,NA,12670,NA,NA,NA,12,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-05,AA,0,NA,12670,NA,NA,NA,12,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-06,AA,24,NA,12694,NA,NA,NA,12,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-07,AA,32,NA,12726,NA,NA,NA,8,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-08,AA,0,NA,12726,NA,NA,NA,8,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-09,AA,0,NA,12726,NA,NA,NA,8,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-10,AA,0,NA,12726,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-11,AA,0,NA,12726,NA,NA,NA,6.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-12,AA,0,NA,12726,NA,NA,NA,9.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-13,AA,15,NA,12741,NA,NA,NA,11.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-14,AA,33,NA,12774,NA,NA,NA,19,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-15,AA,17,NA,12791,NA,NA,NA,20,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-16,AA,16,NA,12807,NA,NA,NA,20,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-17,AA,52,NA,12859,NA,NA,NA,17.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-18,AA,7,NA,12866,NA,NA,NA,16.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-19,AA,0,NA,12866,NA,NA,NA,13.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-20,AA,0,NA,12866,NA,NA,NA,14.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-21,AA,21,NA,12887,NA,NA,NA,7.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-22,AA,0,NA,12887,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-23,AA,22,NA,12909,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-24,AA,4,NA,12913,NA,NA,NA,12.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-25,AA,0,NA,12913,NA,NA,NA,9.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-26,AA,0,NA,12913,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-27,AA,38,NA,12951,NA,NA,NA,7.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-28,AA,0,NA,12951,NA,NA,NA,7.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-29,AA,4,NA,12955,NA,NA,NA,7.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-30,AA,8,NA,12963,NA,NA,NA,7.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-12-31,AA,0,NA,12963,NA,NA,NA,1.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-01,AA,0,NA,12963,NA,NA,NA,1.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-02,AA,0,NA,12963,NA,NA,NA,7.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-03,AA,0,NA,12963,NA,NA,NA,7,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-04,AA,0,NA,12963,NA,NA,NA,12.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-05,AA,47,NA,13010,NA,NA,NA,12.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-06,AA,2,NA,13012,NA,NA,NA,12.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-07,AA,41,NA,13053,NA,NA,NA,13.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-08,AA,0,NA,13053,NA,NA,NA,14.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-09,AA,0,NA,13053,NA,NA,NA,10.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-10,AA,2,NA,13055,NA,NA,NA,13.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-11,AA,7,NA,13062,NA,NA,NA,8.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-12,AA,23,NA,13085,NA,NA,NA,8.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-13,AA,20,NA,13105,NA,NA,NA,8.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-14,AA,5,NA,13110,NA,NA,NA,9.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-15,AA,0,NA,13110,NA,NA,NA,8.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-16,AA,0,NA,13110,NA,NA,NA,6.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-17,AA,11,NA,13121,NA,NA,NA,4,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-18,AA,0,NA,13121,NA,NA,NA,3.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-19,AA,12,NA,13133,NA,NA,NA,3.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-20,AA,0,NA,13133,NA,NA,NA,3.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-21,AA,0,NA,13133,NA,NA,NA,35.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-22,AA,0,NA,13133,NA,NA,NA,86.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-23,AA,0,NA,13133,NA,NA,NA,107.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-24,AA,239,NA,13372,NA,NA,NA,131.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-25,AA,357,NA,13729,NA,NA,NA,158,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-26,AA,154,NA,13883,NA,NA,NA,158,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-27,AA,168,NA,14051,NA,NA,NA,158,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-28,AA,188,NA,14239,NA,NA,NA,123.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-29,AA,0,NA,14239,NA,NA,NA,73.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-30,AA,0,NA,14239,NA,NA,NA,51.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-01-31,AA,0,NA,14239,NA,NA,NA,31.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-01,AA,5,NA,14244,NA,NA,NA,22,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-02,AA,1,NA,14245,NA,NA,NA,22,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-03,AA,28,NA,14273,NA,NA,NA,22,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-04,AA,120,NA,14393,NA,NA,NA,40.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-05,AA,0,NA,14393,NA,NA,NA,39.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-06,AA,0,NA,14393,NA,NA,NA,70.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-07,AA,130,NA,14523,NA,NA,NA,72.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-08,AA,0,NA,14523,NA,NA,NA,78.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-09,AA,217,NA,14740,NA,NA,NA,78.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-10,AA,40,NA,14780,NA,NA,NA,78.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-11,AA,163,NA,14943,NA,NA,NA,69.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-12,AA,0,NA,14943,NA,NA,NA,70,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-13,AA,0,NA,14943,NA,NA,NA,39,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-14,AA,69,NA,15012,NA,NA,NA,33.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-15,AA,1,NA,15013,NA,NA,NA,16,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-16,AA,0,NA,15013,NA,NA,NA,16,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-17,AA,0,NA,15013,NA,NA,NA,16,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-18,AA,42,NA,15055,NA,NA,NA,9.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-19,AA,0,NA,15055,NA,NA,NA,18.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-20,AA,0,NA,15055,NA,NA,NA,20.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-21,AA,24,NA,15079,NA,NA,NA,23.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-22,AA,63,NA,15142,NA,NA,NA,19.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-23,AA,16,NA,15158,NA,NA,NA,19.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-24,AA,18,NA,15176,NA,NA,NA,19.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-25,AA,14,NA,15190,NA,NA,NA,15.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-26,AA,0,NA,15190,NA,NA,NA,6.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-27,AA,0,NA,15190,NA,NA,NA,4.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-02-28,AA,0,NA,15190,NA,NA,NA,2,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-01,AA,0,NA,15190,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-02,AA,0,NA,15190,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-03,AA,0,NA,15190,NA,NA,NA,0,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-04,AA,0,NA,15190,NA,NA,NA,1.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-05,AA,0,NA,15190,NA,NA,NA,1.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-06,AA,0,NA,15190,NA,NA,NA,1.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-07,AA,11,NA,15201,NA,NA,NA,1.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-08,AA,0,NA,15201,NA,NA,NA,2.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-09,AA,0,NA,15201,NA,NA,NA,2.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-10,AA,1,NA,15202,NA,NA,NA,2.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-11,AA,6,NA,15208,NA,NA,NA,1,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-12,AA,0,NA,15208,NA,NA,NA,1,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2022-03-13,AA,0,NA,15208,NA,NA,NA,1,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
